path,class,tissue,label_binary
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4373.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4226.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1479.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4245.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3382.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc828.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2784.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3638.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2381.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc58.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4754.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4022.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4298.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4603.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4262.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1526.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc393.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3067.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4589.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1524.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc318.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2250.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc571.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc927.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc819.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3915.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4852.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4002.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3898.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc29.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2055.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc875.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4429.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc268.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3351.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4479.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc896.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc44.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4460.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3173.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1061.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc891.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2011.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4620.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3924.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc451.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1985.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc59.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc209.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4528.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2281.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3759.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc566.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc289.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1725.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc768.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4374.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2224.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3084.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc621.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc766.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1921.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3798.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2899.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1936.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2688.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1792.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4869.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2071.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc627.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc558.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4301.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1560.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3515.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4861.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc970.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1208.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc608.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2495.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1372.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4820.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2955.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2309.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1670.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1013.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2079.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2528.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3927.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1535.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3902.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4964.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc746.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2353.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc227.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2768.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1332.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2204.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1537.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1212.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4059.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc286.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1728.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1984.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4891.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc783.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4307.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4116.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3792.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3473.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3064.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4772.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4336.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3715.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4826.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1721.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4770.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4333.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1675.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc679.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3277.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1558.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3066.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4444.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1508.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc202.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2082.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1941.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1044.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4285.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1939.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2962.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3418.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc148.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3865.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4470.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1398.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4242.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1174.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2001.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1688.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc275.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3921.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3700.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2288.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc478.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3785.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3629.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1579.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1943.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc437.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4683.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4962.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1106.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2846.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4831.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc899.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc490.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc720.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1119.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3212.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2758.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3215.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1164.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2251.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3047.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1459.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc755.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4648.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3822.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3400.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc795.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc874.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2904.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1224.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4172.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4201.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4609.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2355.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1108.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4832.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2683.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4321.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1509.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2232.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3866.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4559.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc195.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc177.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4453.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3573.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc791.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1698.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1647.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3438.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3388.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc889.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1540.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4439.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2118.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc86.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc856.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1285.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1744.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3936.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1245.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3397.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1493.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4276.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4647.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc901.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc364.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1543.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1805.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1473.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc645.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3110.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4094.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc998.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc842.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4529.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1267.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2906.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3281.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4782.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3928.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4351.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2132.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2400.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3941.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4640.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc168.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1908.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3513.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3613.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2682.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc3004.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2054.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc2648.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc1337.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4467.jpeg,lung_scc,lung,0
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_scc\lungscc4253.jpeg,lung_scc,lung,0
